.chain,.iteration,.draw,1,2,value,type
1,458,458,1.92893,0.18583,10.8200612617953,Gamma
1,459,459,2.30283,0.358272,7.07993456140701,Gamma
1,460,460,2.4922,0.344173,5.23241472709845,Gamma
1,461,461,2.04743,0.194935,12.9226946227846,Gamma
1,462,462,1.65363,0.248292,13.7892960284983,Gamma
1,463,463,1.84468,0.210886,22.1784053824667,Gamma
1,464,464,2.38328,0.328055,4.32712325580532,Gamma
1,465,465,2.95472,0.345706,9.50591102903291,Gamma
1,466,466,2.27964,0.256222,26.6991442808247,Gamma
1,467,467,1.94831,0.317757,5.16819063808884,Gamma
1,468,468,2.7206,0.294683,5.43294671193121,Gamma
1,469,469,2.47033,0.282622,3.70272536351016,Gamma
1,470,470,2.91901,0.407575,2.00078951561295,Gamma
1,471,471,2.93193,0.421996,10.5749823041987,Gamma
1,472,472,2.39048,0.271286,9.76862522186032,Gamma
1,473,473,2.58941,0.314574,6.15746347542999,Gamma
1,474,474,2.21774,0.286448,9.47073738828118,Gamma
1,475,475,1.83573,0.214886,13.0228471153336,Gamma
1,476,476,1.62046,0.18745,25.7936239598649,Gamma
1,477,477,2.97007,0.402261,21.856789126874,Gamma
1,478,478,2.80588,0.407604,11.7748173498519,Gamma
1,479,479,1.92872,0.26592,10.5495621272121,Gamma
1,480,480,2.68145,0.334472,3.79537631160137,Gamma
1,481,481,2.65776,0.347881,0.944637204338463,Gamma
1,482,482,1.67995,0.227638,4.1661735869787,Gamma
1,483,483,1.77677,0.190312,6.96405666219744,Gamma
1,484,484,1.72665,0.181669,11.1822068524228,Gamma
1,485,485,1.36,0.222262,9.91873900900771,Gamma
1,486,486,1.35689,0.224291,1.57260765738303,Gamma
1,487,487,1.64717,0.18812,8.40019113625492,Gamma
1,488,488,1.91027,0.16843,18.8392902071505,Gamma
1,489,489,1.60741,0.205192,6.06435869386028,Gamma
1,490,490,1.64629,0.21618,2.16988979685675,Gamma
1,491,491,1.99562,0.222156,7.48871522462488,Gamma
1,492,492,3.24393,0.511724,3.05177377725899,Gamma
1,493,493,3.50879,0.439108,3.81440646816612,Gamma
1,494,494,3.0393,0.373995,15.1071785488292,Gamma
1,495,495,3.06809,0.418899,6.40446082970407,Gamma
1,496,496,2.56611,0.321163,1.36918121738927,Gamma
1,497,497,2.17721,0.266567,13.6909774357863,Gamma
1,498,498,2.57671,0.333104,9.11237155867862,Gamma
1,499,499,2.66384,0.30474,2.75458700967809,Gamma
1,500,500,2.27389,0.308711,3.20866047543713,Gamma
1,501,501,2.47981,0.327701,3.32203358567833,Gamma
1,502,502,2.57516,0.278773,17.9736779400017,Gamma
1,503,503,2.39007,0.310133,9.08783723054783,Gamma
1,504,504,2.00946,0.277635,23.1384346175412,Gamma
1,505,505,2.00946,0.277635,5.94476516607834,Gamma
1,506,506,2.78501,0.301315,10.1989268793442,Gamma
1,507,507,2.92309,0.385413,3.64821560318981,Gamma
1,508,508,2.36643,0.304481,3.3623302858266,Gamma
1,509,509,2.56203,0.315657,11.3965346959764,Gamma
1,510,510,2.26102,0.2963,2.93297504937619,Gamma
1,511,511,2.52961,0.311219,4.66406586957653,Gamma
1,512,512,2.29735,0.273125,3.31586650988092,Gamma
1,513,513,2.22883,0.298322,16.5363309377766,Gamma
1,514,514,2.29259,0.281253,2.90830580042411,Gamma
1,515,515,1.82705,0.255957,7.6123871334111,Gamma
1,516,516,2.05489,0.24655,3.3128958394947,Gamma
1,517,517,2.19125,0.213569,8.51775758197335,Gamma
1,518,518,1.95004,0.178808,6.0242526761441,Gamma
1,519,519,1.82786,0.216356,21.9975618035821,Gamma
1,520,520,1.82786,0.216356,13.2740434560133,Gamma
1,521,521,2.24534,0.261378,9.54213982337389,Gamma
1,522,522,2.11799,0.267785,5.91133330300626,Gamma
1,523,523,2.22921,0.286483,11.251772154613,Gamma
1,524,524,2.44771,0.334567,4.74904901305216,Gamma
1,525,525,2.78202,0.330849,4.08598786134535,Gamma
1,526,526,2.89733,0.319364,2.79294934423828,Gamma
1,527,527,2.51391,0.311292,13.9718632788576,Gamma
1,528,528,2.27432,0.307647,14.0246389802429,Gamma
1,529,529,2.07582,0.322093,1.75577148917395,Gamma
1,530,530,1.91326,0.295261,6.66006633547087,Gamma
1,531,531,2.66681,0.276769,12.8974434027391,Gamma
1,532,532,2.14832,0.290311,5.80018823340504,Gamma
1,533,533,2.12663,0.219849,7.62702621848181,Gamma
1,534,534,3.29979,0.35673,7.13398498033789,Gamma
1,535,535,2.9888,0.391503,4.63992726391265,Gamma
1,536,536,1.60268,0.240706,20.1373567448268,Gamma
1,537,537,1.81098,0.23828,4.12748454485339,Gamma
1,538,538,2.18853,0.222569,15.1392143169492,Gamma
1,539,539,1.8778,0.258219,8.03850763502306,Gamma
1,540,540,2.23833,0.271295,7.16473334744156,Gamma
1,541,541,2.34818,0.311732,16.032169290107,Gamma
1,542,542,2.11286,0.282076,7.81776562249998,Gamma
1,543,543,2.44785,0.316948,15.4124356254972,Gamma
1,544,544,2.57383,0.288496,4.48574183552585,Gamma
1,545,545,2.57383,0.288496,4.24725111361037,Gamma
1,546,546,2.00071,0.251699,10.9221600477353,Gamma
1,547,547,2.85604,0.318095,9.21392939793336,Gamma
1,548,548,2.73459,0.349725,10.3702022959276,Gamma
1,549,549,1.56232,0.186058,7.3104189709807,Gamma
1,550,550,1.51137,0.219089,3.56293115506342,Gamma
1,551,551,2.17452,0.248277,6.95680052321951,Gamma
1,552,552,2.22199,0.240004,8.28932376184808,Gamma
1,553,553,2.27959,0.225657,4.49028888946153,Gamma
1,554,554,2.56938,0.401669,4.70941959952671,Gamma
1,555,555,2.93289,0.391488,6.22298548742209,Gamma
1,556,556,2.72306,0.364698,3.68922084534202,Gamma
1,557,557,3.04809,0.351282,8.87402182620488,Gamma
1,558,558,3.11175,0.425899,3.33116616985823,Gamma
1,559,559,3.07053,0.412343,2.56991791126514,Gamma
1,560,560,3.00024,0.430779,3.73080780844314,Gamma
1,561,561,2.84744,0.32423,1.73453250002474,Gamma
1,562,562,2.75735,0.3449,3.68924226691877,Gamma
1,563,563,2.89667,0.344906,2.18226756921164,Gamma
1,564,564,2.73833,0.375866,8.19601053885087,Gamma
1,565,565,2.83158,0.387539,3.96461764795838,Gamma
1,566,566,2.7792,0.379953,2.98373038127899,Gamma
1,567,567,2.61765,0.279039,6.62275125297346,Gamma
1,568,568,2.42684,0.320965,2.07536339100321,Gamma
1,569,569,2.4363,0.282535,15.5627636495766,Gamma
1,570,570,2.4363,0.282535,4.15166965165962,Gamma
1,571,571,2.18875,0.280624,6.30230049449968,Gamma
1,572,572,1.97743,0.270247,7.58081142239875,Gamma
1,573,573,2.19112,0.243121,2.87371698403217,Gamma
1,574,574,2.71957,0.404985,9.26646218932989,Gamma
1,575,575,2.70717,0.369892,14.772420037173,Gamma
1,576,576,2.70872,0.363605,5.97842109319609,Gamma
1,577,577,2.60554,0.301,9.29229545241888,Gamma
1,578,578,2.86898,0.434555,5.64210276225558,Gamma
1,579,579,1.95821,0.279721,11.2850728798701,Gamma
1,580,580,1.70492,0.257227,1.67431043704893,Gamma
1,581,581,3.07475,0.365454,13.4898957288092,Gamma
1,582,582,2.51814,0.357013,8.0748130329858,Gamma
1,583,583,2.48227,0.280942,8.85875794699925,Gamma
1,584,584,2.4546,0.312891,3.02428190627798,Gamma
1,585,585,3.01717,0.376715,13.1426954457048,Gamma
1,586,586,2.91839,0.433823,9.81023782570716,Gamma
1,587,587,2.83467,0.353684,8.57267707222256,Gamma
1,588,588,2.83467,0.353684,6.62986550474192,Gamma
1,589,589,1.85809,0.225725,9.1240356812938,Gamma
1,590,590,2.01113,0.248597,3.59268721026269,Gamma
1,591,591,2.37696,0.245224,3.76694327193702,Gamma
1,592,592,2.22543,0.310136,4.71417880671248,Gamma
1,593,593,2.34484,0.286271,5.56297267917231,Gamma
1,594,594,2.02667,0.248972,9.33271196462563,Gamma
1,595,595,1.80159,0.240911,5.41843995104913,Gamma
1,596,596,2.35091,0.282509,4.49936620816955,Gamma
1,597,597,2.50279,0.352994,16.4688372756842,Gamma
1,598,598,2.65978,0.37519,18.5486396435806,Gamma
1,599,599,2.59377,0.304988,3.80562042385832,Gamma
1,600,600,2.06049,0.285773,12.5170049982547,Gamma
1,601,601,2.45355,0.259061,2.88346989470075,Gamma
1,602,602,2.43333,0.310215,7.6981457381325,Gamma
1,603,603,2.43333,0.310215,7.68874524333901,Gamma
1,604,604,2.5608,0.336369,3.03661327518351,Gamma
1,605,605,2.20181,0.235677,9.32195072035163,Gamma
1,606,606,2.096,0.207898,13.1694054364711,Gamma
1,607,607,1.76282,0.216259,4.9732495580177,Gamma
1,608,608,3.02806,0.347854,10.834690125774,Gamma
1,609,609,2.54371,0.303113,7.51812811534391,Gamma
1,610,610,2.11514,0.263188,16.6942669645648,Gamma
1,611,611,2.74129,0.304983,7.8749171625096,Gamma
1,612,612,2.32574,0.37036,2.06170791560354,Gamma
1,613,613,1.59084,0.233563,5.19379993961306,Gamma
1,614,614,1.67199,0.236341,0.886047686615039,Gamma
1,615,615,1.73803,0.203523,8.62031244566983,Gamma
1,616,616,1.74717,0.142849,3.27130959615269,Gamma
1,617,617,1.52072,0.138752,13.1298968903868,Gamma
1,618,618,1.46942,0.223782,0.827910581201653,Gamma
1,619,619,2.95283,0.43709,4.00927893425471,Gamma
1,620,620,3.1081,0.489186,1.5513643909727,Gamma
1,621,621,2.9529,0.443353,9.2602146836257,Gamma
1,622,622,3.43096,0.384456,13.5569187025857,Gamma
1,623,623,3.20418,0.435244,2.05942995243288,Gamma
1,624,624,2.62904,0.420974,10.5147115899117,Gamma
1,625,625,2.34635,0.303145,22.0315501609486,Gamma
1,626,626,2.41625,0.317688,1.29666869680726,Gamma
1,627,627,2.41625,0.317688,4.3200639590493,Gamma
1,628,628,1.87831,0.256104,3.48377658610191,Gamma
1,629,629,1.83722,0.255877,6.32569691210277,Gamma
1,630,630,1.90391,0.250846,4.0926019222214,Gamma
1,631,631,2.70256,0.407728,5.31906952506088,Gamma
1,632,632,2.70256,0.407728,12.4943389608299,Gamma
1,633,633,2.62609,0.28041,4.61230557825639,Gamma
1,634,634,1.5986,0.230425,4.86128896854749,Gamma
1,635,635,1.72725,0.183805,5.5254395561883,Gamma
1,636,636,2.60818,0.32888,8.6643078275181,Gamma
1,637,637,2.66317,0.350732,8.84845196948979,Gamma
1,638,638,2.62625,0.32083,6.90203398758854,Gamma
1,639,639,2.1584,0.305865,7.60336915307106,Gamma
1,640,640,2.7691,0.31646,21.947090072663,Gamma
1,641,641,2.29044,0.319056,4.13757196375446,Gamma
1,642,642,1.91208,0.29865,18.1314649555402,Gamma
1,643,643,1.73349,0.316168,19.6176584632043,Gamma
1,644,644,3.13237,0.296287,13.0171230820347,Gamma
1,645,645,1.74546,0.296205,2.45878341326745,Gamma
1,646,646,1.77099,0.27312,2.01786812378067,Gamma
1,647,647,3.03569,0.294818,19.787787023048,Gamma
1,648,648,1.80188,0.277267,10.0058455800525,Gamma
1,649,649,1.92146,0.275516,4.45025407486803,Gamma
1,650,650,2.61885,0.373911,5.86378609730091,Gamma
1,651,651,2.50048,0.314374,6.1901349192439,Gamma
1,652,652,2.3101,0.264299,1.66422330106517,Gamma
1,653,653,2.23786,0.307728,4.60633036948016,Gamma
1,654,654,2.28582,0.290895,15.1939476837218,Gamma
1,655,655,2.14827,0.323611,2.94237954021162,Gamma
1,656,656,2.42636,0.228075,18.7822115351831,Gamma
1,657,657,2.18972,0.371573,1.16527245011697,Gamma
1,658,658,2.27391,0.324509,4.00383217033098,Gamma
1,659,659,2.08857,0.306499,13.2424342445469,Gamma
1,660,660,2.65481,0.312652,3.62973029822488,Gamma
1,661,661,1.74783,0.248314,5.20264214254782,Gamma
1,662,662,2.71091,0.431356,6.18774487527605,Gamma
1,663,663,3.38155,0.358543,13.7452045914387,Gamma
1,664,664,2.47169,0.309059,12.3385318399547,Gamma
1,665,665,2.66481,0.314823,12.1064649097076,Gamma
1,666,666,2.81157,0.362369,4.15920546072646,Gamma
1,667,667,2.91704,0.32605,2.83836877488158,Gamma
1,668,668,2.77965,0.329042,3.21693563908484,Gamma
1,669,669,2.79636,0.360993,1.57839996391065,Gamma
1,670,670,2.03496,0.250751,16.2800210047109,Gamma
1,671,671,2.04744,0.231041,9.04673815497176,Gamma
1,672,672,2.1209,0.225396,2.36562709309875,Gamma
1,673,673,2.0824,0.25011,8.0819344585571,Gamma
1,674,674,2.30206,0.241279,4.42707381002411,Gamma
1,675,675,2.48562,0.276197,2.70833167446413,Gamma
1,676,676,2.21119,0.351873,5.76117046315651,Gamma
1,677,677,3.09847,0.392932,7.69283854886358,Gamma
1,678,678,1.93323,0.244217,6.11700815018547,Gamma
1,679,679,2.22873,0.257895,6.08341155101315,Gamma
1,680,680,1.5197,0.209652,6.28728894249383,Gamma
1,681,681,1.70911,0.211105,11.1569975556565,Gamma
1,682,682,1.90102,0.224758,8.27393619657916,Gamma
1,683,683,3.36112,0.398402,18.832326722004,Gamma
1,684,684,3.35208,0.506058,5.88058455570696,Gamma
1,685,685,4.05629,0.482011,6.36318830382499,Gamma
1,686,686,1.61923,0.221135,12.6900075766338,Gamma
1,687,687,1.43317,0.218668,1.14295328842844,Gamma
1,688,688,2.23674,0.359634,10.7148740529326,Gamma
1,689,689,2.51347,0.32494,3.11143072116527,Gamma
1,690,690,1.60583,0.188047,6.01258364792751,Gamma
1,691,691,1.56884,0.223355,8.73335789388785,Gamma
1,692,692,2.58225,0.415686,18.3365664549137,Gamma
1,693,693,2.91861,0.389529,8.23891262806335,Gamma
1,694,694,2.8679,0.412217,5.82025921541601,Gamma
1,695,695,3.05446,0.364742,5.48747331439572,Gamma
1,696,696,1.46432,0.1858,12.1433668862127,Gamma
1,697,697,2.81246,0.358906,7.7352425255707,Gamma
1,698,698,1.90117,0.203946,1.38443546459015,Gamma
1,699,699,2.59289,0.391002,0.735942155983021,Gamma
1,700,700,2.53165,0.378238,5.75032800970076,Gamma
1,701,701,2.03991,0.219102,15.9587591578855,Gamma
1,702,702,2.67581,0.342048,4.1312533770457,Gamma
1,703,703,2.65244,0.323606,12.7546741551601,Gamma
1,704,704,2.21155,0.293615,3.89188781194733,Gamma
1,705,705,2.3386,0.285091,17.6706223402187,Gamma
1,706,706,2.4071,0.31232,12.8289364879335,Gamma
1,707,707,1.84443,0.260561,5.47136958200973,Gamma
1,708,708,1.92375,0.210168,2.58162731287954,Gamma
1,709,709,2.13468,0.274937,1.26651181690449,Gamma
1,710,710,2.45373,0.345792,6.84372668035839,Gamma
1,711,711,2.17644,0.285905,7.23603126366434,Gamma
1,712,712,1.91695,0.269422,1.58736771539907,Gamma
1,713,713,2.16601,0.283847,10.4797048027864,Gamma
1,714,714,2.64766,0.314449,12.8265847329506,Gamma
1,715,715,2.96907,0.422963,5.75160114904407,Gamma
1,716,716,2.79012,0.352972,18.9293435844306,Gamma
1,717,717,2.98102,0.388893,1.20899552584741,Gamma
1,718,718,3.01046,0.379937,14.606841303767,Gamma
1,719,719,2.05043,0.271687,2.50259230783253,Gamma
1,720,720,2.33937,0.38419,12.1047461148617,Gamma
1,721,721,2.42484,0.350606,8.26578779091998,Gamma
1,722,722,2.21781,0.243042,3.48964455385443,Gamma
1,723,723,1.97801,0.280969,6.05872638720325,Gamma
1,724,724,2.43876,0.326255,5.58057899477574,Gamma
1,725,725,2.33319,0.284514,9.02271743953556,Gamma
1,726,726,3.72255,0.48826,13.3143245158261,Gamma
1,727,727,2.60562,0.270973,22.3910086393601,Gamma
1,728,728,2.14845,0.265097,10.015199711627,Gamma
1,729,729,2.21479,0.268841,7.80659992965151,Gamma
1,730,730,2.21674,0.33294,12.6739252543457,Gamma
1,731,731,3.63219,0.439216,5.3515991795512,Gamma
1,732,732,3.09086,0.340788,1.34320084846865,Gamma
1,733,733,3.09086,0.340788,12.908761111885,Gamma
1,734,734,3.23328,0.42138,6.11999999343117,Gamma
1,735,735,2.27136,0.329731,9.30805091936438,Gamma
1,736,736,3.18543,0.463242,3.77425110806055,Gamma
1,737,737,2.63446,0.30942,2.21996821835901,Gamma
1,738,738,2.18121,0.311716,18.220211066555,Gamma
1,739,739,2.11065,0.241377,10.7110500025854,Gamma
1,740,740,2.02616,0.303366,3.68374451854777,Gamma
1,741,741,2.47074,0.271553,5.46064070272372,Gamma
1,742,742,2.35232,0.361176,7.12847189311424,Gamma
1,743,743,2.55256,0.367592,11.0180595190705,Gamma
1,744,744,2.56987,0.323706,5.71828314353117,Gamma
1,745,745,2.58619,0.32964,12.4388813568977,Gamma
1,746,746,2.65672,0.319962,1.76491868505563,Gamma
1,747,747,2.56779,0.410839,1.20606788966,Gamma
1,748,748,2.29236,0.238043,3.10014042655453,Gamma
1,749,749,2.29284,0.232595,6.7673843610918,Gamma
1,750,750,2.49898,0.274179,14.3361473199147,Gamma
1,751,751,2.37042,0.345399,5.77644015689353,Gamma
1,752,752,1.66824,0.193211,6.456857912435,Gamma
1,753,753,1.93616,0.188761,4.71612417236934,Gamma
1,754,754,1.69143,0.220581,11.5087384484563,Gamma
1,755,755,1.64325,0.191298,10.485568866566,Gamma
1,756,756,1.86488,0.222586,16.5558227186875,Gamma
1,757,757,2.02114,0.196402,2.77569792893756,Gamma
1,758,758,2.10098,0.184924,2.74292130003405,Gamma
1,759,759,1.74164,0.186895,1.85782359246031,Gamma
1,760,760,2.09062,0.307515,1.05524507004245,Gamma
1,761,761,2.33925,0.29681,16.0709941025819,Gamma
1,762,762,2.54014,0.320113,3.02990705419107,Gamma
1,763,763,3.02528,0.335845,9.08645222525404,Gamma
1,764,764,2.76662,0.326735,12.7207131979221,Gamma
1,765,765,2.31246,0.305478,5.95841248684107,Gamma
1,766,766,2.29288,0.238914,12.3483228823657,Gamma
1,767,767,2.06984,0.244758,11.0851712359952,Gamma
1,768,768,1.8975,0.269662,1.45388928586475,Gamma
1,769,769,2.04064,0.218769,6.01558621303129,Gamma
1,770,770,2.85623,0.375391,9.45712945471802,Gamma
1,771,771,2.81309,0.420401,3.98921626266772,Gamma
1,772,772,3.2126,0.366449,6.26937665883737,Gamma
1,773,773,2.95022,0.351633,7.9166419358811,Gamma
1,774,774,3.33438,0.43154,3.52004309347249,Gamma
1,775,775,1.83249,0.224024,10.6224542477344,Gamma
1,776,776,2.07753,0.288827,8.80662943065461,Gamma
1,777,777,2.32038,0.303894,10.311294985641,Gamma
1,778,778,2.45876,0.314542,4.16527624754679,Gamma
1,779,779,1.9998,0.24317,9.67842274293918,Gamma
1,780,780,2.49491,0.307469,4.14485876780178,Gamma
1,781,781,1.37113,0.208176,2.65993737753109,Gamma
1,782,782,1.7837,0.153068,18.4720282594045,Gamma
1,783,783,2.28965,0.371388,10.0897250881634,Gamma
1,784,784,2.40397,0.232777,13.203885051895,Gamma
1,785,785,2.46157,0.235173,7.70992852441344,Gamma
1,786,786,2.52572,0.37142,3.87695825931384,Gamma
1,787,787,2.6229,0.280748,3.25955211276775,Gamma
1,788,788,2.59427,0.299389,1.76133440182631,Gamma
1,789,789,2.21245,0.281567,2.00919925225712,Gamma
1,790,790,2.83281,0.343499,11.0485048082889,Gamma
1,791,791,2.86196,0.35236,6.53753833919514,Gamma
1,792,792,2.25929,0.296755,1.6616116577658,Gamma
1,793,793,2.06543,0.314358,4.54307683151102,Gamma
1,794,794,2.84835,0.353504,4.87581691186655,Gamma
1,795,795,2.09047,0.264325,5.87860539151263,Gamma
1,796,796,2.73655,0.363062,12.2014995091185,Gamma
1,797,797,2.80408,0.370106,16.8857868108844,Gamma
1,798,798,2.81645,0.346805,7.05139760177824,Gamma
1,799,799,2.29456,0.303947,8.31360647039201,Gamma
1,800,800,1.99424,0.227741,8.49773597491148,Gamma
1,801,801,2.67556,0.375911,3.49051861160111,Gamma
1,802,802,2.52518,0.362536,4.72705268595725,Gamma
1,803,803,2.45352,0.326891,7.84109577889502,Gamma
1,804,804,1.95099,0.280201,6.19857060871703,Gamma
1,805,805,2.42026,0.296537,7.572703046794,Gamma
1,806,806,2.57197,0.402017,4.84317103970882,Gamma
1,807,807,3.13029,0.463035,3.3491492054732,Gamma
1,808,808,2.96248,0.309713,11.9857376813999,Gamma
1,809,809,3.18915,0.478098,4.36239870497657,Gamma
1,810,810,3.0151,0.370274,9.13136626590557,Gamma
1,811,811,3.0382,0.405684,7.82865851080824,Gamma
1,812,812,3.47576,0.407327,8.25942292339742,Gamma
1,813,813,3.23989,0.416774,0.546870881767981,Gamma
1,814,814,2.56441,0.356922,6.8299515611165,Gamma
1,815,815,2.51311,0.333146,8.69268485453224,Gamma
1,816,816,2.48598,0.293335,15.0240191261805,Gamma
1,817,817,2.32242,0.359763,0.871224311265174,Gamma
1,818,818,2.42669,0.230293,9.2022907040018,Gamma
1,819,819,2.40255,0.338474,1.70371169213319,Gamma
1,820,820,2.43989,0.300155,18.2309961686208,Gamma
1,821,821,2.61353,0.293013,14.1967524394531,Gamma
1,822,822,2.50299,0.324703,5.26070901448586,Gamma
1,823,823,2.8545,0.385087,1.02717812093141,Gamma
1,824,824,2.74104,0.353213,8.79069477424095,Gamma
1,825,825,2.43541,0.307853,3.50100804959599,Gamma
1,826,826,2.6445,0.316069,30.7801904118866,Gamma
1,827,827,1.55703,0.242102,9.13344880612796,Gamma
1,828,828,1.43626,0.22453,16.1986699098671,Gamma
1,829,829,2.02761,0.168955,10.8105099098849,Gamma
1,830,830,2.0578,0.167489,11.7062696993157,Gamma
1,831,831,1.80981,0.2278,7.61627751580798,Gamma
1,832,832,1.75508,0.233436,1.86022400431494,Gamma
1,833,833,1.70198,0.184917,5.78260684570223,Gamma
1,834,834,1.53245,0.184232,1.38551452832939,Gamma
1,835,835,1.43126,0.190481,6.83625995267152,Gamma
1,836,836,1.80935,0.196667,3.05639956675463,Gamma
1,837,837,1.95639,0.195521,6.66227688346852,Gamma
1,838,838,2.35117,0.242613,6.74024783327277,Gamma
1,839,839,2.20867,0.299731,8.77406553214238,Gamma
1,840,840,2.16012,0.344881,1.01133791318824,Gamma
1,841,841,2.49089,0.306921,8.63008013744211,Gamma
1,842,842,2.33985,0.320295,7.90561329672034,Gamma
1,843,843,3.1206,0.329619,3.98384590238818,Gamma
1,844,844,2.39483,0.417976,11.237564395359,Gamma
1,845,845,2.43549,0.287663,13.8741255545849,Gamma
1,846,846,2.43343,0.308115,13.4491075609587,Gamma
1,847,847,1.57249,0.176408,13.5851089925537,Gamma
1,848,848,1.86471,0.206599,0.641764594217564,Gamma
1,849,849,3.34316,0.388223,11.2720396807301,Gamma
1,850,850,2.72501,0.377458,18.5568002359635,Gamma
1,851,851,2.52558,0.357598,10.026642513566,Gamma
1,852,852,2.46526,0.252833,9.37441922721207,Gamma
1,853,853,2.38173,0.298182,9.5510266454374,Gamma
1,854,854,2.13365,0.283851,4.10196197677226,Gamma
1,855,855,2.09127,0.212922,5.64464841534303,Gamma
1,856,856,2.18061,0.323285,1.18894251827368,Gamma
1,857,857,2.16256,0.265069,4.76763227272223,Gamma
1,858,858,2.49917,0.308066,1.92737035773424,Gamma
1,859,859,2.24791,0.275505,1.89385388004515,Gamma
1,860,860,1.88819,0.28034,3.14507596795087,Gamma
1,861,861,1.7235,0.164488,9.16896169558941,Gamma
1,862,862,3.11532,0.455321,3.05939173111838,Gamma
1,863,863,3.13189,0.37364,14.5953782918305,Gamma
1,864,864,1.96776,0.29871,7.41850013412387,Gamma
1,865,865,1.54234,0.154196,4.2050245144592,Gamma
1,866,866,2.17507,0.242499,4.37326543756188,Gamma
1,867,867,1.57963,0.22051,4.05473931662238,Gamma
1,868,868,2.1456,0.355358,6.0513154065593,Gamma
1,869,869,2.26693,0.34157,6.26498011780771,Gamma
1,870,870,2.46605,0.306465,12.9845861370297,Gamma
1,871,871,2.33021,0.282164,4.71955042782528,Gamma
1,872,872,2.53207,0.325257,10.1199166394555,Gamma
1,873,873,2.82587,0.323397,9.60369813264059,Gamma
1,874,874,2.80456,0.304347,3.06298752656013,Gamma
1,875,875,2.79738,0.316349,4.59457847284656,Gamma
1,876,876,2.79277,0.317326,10.8617351933834,Gamma
1,877,877,2.13431,0.287767,5.9047924272343,Gamma
1,878,878,2.3416,0.281755,14.7480592830664,Gamma
1,879,879,2.72304,0.372188,3.1244586079594,Gamma
1,880,880,2.96931,0.339047,10.9833500362611,Gamma
1,881,881,3.08488,0.427991,4.78595617127256,Gamma
1,882,882,3.15503,0.362501,6.85146905371134,Gamma
1,883,883,3.41108,0.451003,6.89739034975249,Gamma
1,884,884,3.34948,0.4425,11.2083831414074,Gamma
1,885,885,3.22819,0.417305,8.54841589576549,Gamma
1,886,886,3.392,0.405578,6.8328555662741,Gamma
1,887,887,1.66073,0.172285,5.17130981986462,Gamma
1,888,888,1.61215,0.165753,0.852416710251341,Gamma
1,889,889,1.56478,0.192025,3.73505283921654,Gamma
1,890,890,1.8643,0.201564,2.73668142361747,Gamma
1,891,891,1.34392,0.156142,12.6083758556074,Gamma
1,892,892,1.34392,0.156142,9.28636463278302,Gamma
1,893,893,1.5534,0.182704,7.3044013459423,Gamma
1,894,894,1.57306,0.146121,7.29725317731803,Gamma
1,895,895,3.32328,0.395356,11.1810352447878,Gamma
1,896,896,3.1486,0.350379,7.68141233536634,Gamma
1,897,897,3.11752,0.399463,11.7260820091097,Gamma
1,898,898,2.86718,0.35485,3.60051467851144,Gamma
1,899,899,2.62223,0.304361,3.48397156054244,Gamma
1,900,900,2.60159,0.311261,3.37704077888801,Gamma
1,901,901,2.50302,0.359428,2.75513846121702,Gamma
1,902,902,3.03434,0.363346,2.68471344743809,Gamma
1,903,903,2.35538,0.324099,2.01900316075968,Gamma
1,904,904,2.08814,0.234154,18.6052095715446,Gamma
1,905,905,2.15329,0.20359,11.7795146910601,Gamma
1,906,906,2.36585,0.258247,11.3353506686664,Gamma
1,907,907,2.55135,0.375054,3.97530028513605,Gamma
1,908,908,2.63537,0.284043,9.84278687708165,Gamma
1,909,909,1.49645,0.216604,5.11634345641694,Gamma
1,910,910,2.64987,0.284929,3.82099593580696,Gamma
1,911,911,2.73863,0.283205,3.1112663924713,Gamma
1,912,912,2.73863,0.283205,9.75475094159609,Gamma
1,913,913,2.96408,0.422611,2.54251928078223,Gamma
1,914,914,2.03755,0.251437,5.11923410514319,Gamma
1,915,915,2.39893,0.333969,3.45592180030336,Gamma
1,916,916,2.23917,0.362832,5.76543844479885,Gamma
1,917,917,2.434,0.293862,8.84584019391379,Gamma
1,918,918,2.79771,0.337065,6.56380897792747,Gamma
1,919,919,1.93703,0.228964,4.20001047502003,Gamma
1,920,920,1.47505,0.192123,9.4340868451336,Gamma
1,921,921,1.48562,0.137305,6.64700197992311,Gamma
1,922,922,1.51583,0.167446,9.3430949756923,Gamma
1,923,923,1.93975,0.23884,3.90494462066036,Gamma
1,924,924,2.28364,0.220641,14.1101754443807,Gamma
1,925,925,2.02807,0.262032,1.56137094423736,Gamma
1,926,926,1.60304,0.215851,3.92547834069774,Gamma
1,927,927,1.62399,0.203535,3.32316554091823,Gamma
1,928,928,2.12893,0.244073,4.62658603064399,Gamma
1,929,929,2.39905,0.283116,5.80874449542904,Gamma
1,930,930,2.17745,0.279487,2.60901276716474,Gamma
1,931,931,1.9198,0.223793,7.68126387894578,Gamma
1,932,932,2.61206,0.338972,8.65740159155941,Gamma
1,933,933,2.59949,0.344404,12.5026036356546,Gamma
1,934,934,2.59949,0.344404,14.1599907826434,Gamma
1,935,935,3.69578,0.488558,1.84516297093545,Gamma
1,936,936,3.64397,0.491851,3.8366794531429,Gamma
1,937,937,3.55938,0.511072,9.71386364085483,Gamma
1,938,938,1.49747,0.159896,3.82297373812391,Gamma
1,939,939,1.82252,0.220852,9.36715229704035,Gamma
